"","taskId","img0Id","img1ID","img0Name","img1Name","user","winner"
"949",226,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"950",227,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"951",228,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",1
"952",229,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"953",230,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"954",231,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"955",232,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"956",233,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"957",234,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"958",235,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"959",236,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"960",237,244,228,"21_ohsu-0124-6-OS-posterior.bmp","65_ohsu-0060-3-OS-posterior.bmp","kim",1
"961",238,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"962",239,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"963",240,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"964",241,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"965",242,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",-1
"966",243,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"967",244,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",1
"968",245,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"969",246,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",-1
"970",247,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"971",248,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"972",249,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"973",250,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"974",251,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",1
"975",252,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","kim",1
"976",253,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"977",254,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"978",255,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"979",256,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"980",257,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","kim",1
"981",258,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",1
"982",259,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"983",260,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"984",261,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"985",262,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"986",263,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",-1
"987",264,244,228,"21_ohsu-0124-6-OS-posterior.bmp","65_ohsu-0060-3-OS-posterior.bmp","kim",-1
"988",265,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",1
"989",266,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"990",267,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"991",268,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"992",269,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"993",270,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"994",271,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"995",272,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"996",273,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",-1
"997",274,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",-1
"998",275,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"999",276,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",1
"1000",277,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",1
"1001",278,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"1002",279,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"1003",280,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"1004",281,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"1005",282,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1006",283,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"1007",284,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1008",285,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1009",286,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",-1
"1010",287,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"1011",288,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"1012",289,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",1
"1013",290,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","kim",-1
"1014",291,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",-1
"1015",292,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",1
"1016",293,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",1
"1017",294,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"1018",295,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",-1
"1019",296,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"1020",297,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1021",298,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",1
"1022",299,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"1023",300,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"1024",301,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"1025",302,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"1026",303,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",1
"1027",304,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",-1
"1028",305,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"1029",306,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"1030",307,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","kim",-1
"1031",308,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",-1
"1032",309,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"1033",310,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"1034",311,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","kim",1
"1035",312,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"1036",313,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","kim",1
"1037",314,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","kim",1
"1038",315,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"1039",316,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",-1
"1040",317,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1041",318,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",-1
"1042",319,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1043",320,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",-1
"1044",321,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","kim",-1
"1045",322,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"1046",323,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"1047",324,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",1
"1048",325,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"1049",326,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"1050",327,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1051",328,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","kim",1
"1052",329,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"1053",330,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","kim",1
"1054",331,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"1055",332,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"1056",333,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","kim",-1
"1057",334,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",1
"1058",335,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1059",336,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"1060",337,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"1061",338,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1062",339,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","kim",-1
"1063",340,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"1064",341,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","kim",-1
"1065",342,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"1066",343,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"1067",344,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","kim",1
"1068",345,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","kim",1
"1069",346,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",-1
"1070",347,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1071",348,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"1072",349,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"1073",350,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","kim",1
"1074",351,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"1075",352,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",-1
"1076",353,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","kim",1
"1077",354,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"1078",355,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","kim",-1
"1079",356,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","kim",1
"1080",357,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","kim",1
"1081",358,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","kim",-1
"1082",359,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","kim",1
"1083",360,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","kim",-1
"1084",0,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","nina",1
"1085",1,243,242,"97_ohsu-0011-mb-1st-OD-posterior.bmp","29_miam-0018-5-od.BMP","nina",-1
"1086",2,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","nina",-1
"1087",3,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",-1
"1088",4,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","nina",-1
"1089",5,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","nina",-1
"1090",6,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",-1
"1091",7,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1092",8,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","nina",1
"1093",9,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","nina",1
"1094",10,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","nina",1
"1095",11,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","nina",-1
"1096",12,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","nina",-1
"1097",13,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","nina",1
"1098",14,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","nina",-1
"1099",15,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","nina",1
"1100",16,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","nina",-1
"1101",17,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",1
"1102",18,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","nina",1
"1103",19,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","nina",-1
"1104",20,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",-1
"1105",21,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",1
"1106",22,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",-1
"1107",23,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","nina",1
"1108",24,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","nina",1
"1109",25,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","nina",1
"1110",26,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","nina",-1
"1111",27,243,242,"97_ohsu-0011-mb-1st-OD-posterior.bmp","29_miam-0018-5-od.BMP","nina",-1
"1112",28,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","nina",-1
"1113",29,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",-1
"1114",30,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","nina",-1
"1115",31,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","nina",-1
"1116",32,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","nina",1
"1117",33,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1118",34,243,242,"97_ohsu-0011-mb-1st-OD-posterior.bmp","29_miam-0018-5-od.BMP","nina",-1
"1119",35,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","nina",1
"1120",36,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","nina",-1
"1121",37,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","nina",1
"1122",38,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","nina",1
"1123",39,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1124",40,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","nina",1
"1125",41,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",-1
"1126",42,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","nina",-1
"1127",43,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","nina",1
"1128",44,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","nina",-1
"1129",45,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","nina",1
"1130",46,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","nina",-1
"1131",47,226,242,"85_ohsu-0011-mb-2nd-OS-posterior.bmp","29_miam-0018-5-od.BMP","nina",-1
"1132",48,224,237,"33_ohsu-001-gb-6th-session-OD-posterior1.bmp","9_miam-0014-3-os.BMP","nina",1
"1133",49,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","nina",1
"1134",50,228,231,"65_ohsu-0060-3-OS-posterior.bmp","69_ohsu-0063-3-OS-posterior.bmp","nina",-1
"1135",51,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",1
"1136",52,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","nina",-1
"1137",53,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","nina",-1
"1138",54,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",1
"1139",55,235,244,"37_miam-0018-4-os.BMP","21_ohsu-0124-6-OS-posterior.bmp","nina",1
"1140",56,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","nina",1
"1141",57,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",1
"1142",58,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","nina",-1
"1143",59,244,228,"21_ohsu-0124-6-OS-posterior.bmp","65_ohsu-0060-3-OS-posterior.bmp","nina",1
"1144",60,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","nina",1
"1145",61,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",-1
"1146",62,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","nina",-1
"1147",63,241,228,"61_miam--0027-2-od.BMP","65_ohsu-0060-3-OS-posterior.bmp","nina",-1
"1148",64,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","nina",1
"1149",65,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","nina",1
"1150",66,244,228,"21_ohsu-0124-6-OS-posterior.bmp","65_ohsu-0060-3-OS-posterior.bmp","nina",1
"1151",67,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1152",68,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",-1
"1153",69,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1154",70,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","nina",1
"1155",71,232,241,"53_ohsu-0041-am-1st-OD-posterior.bmp","61_miam--0027-2-od.BMP","nina",-1
"1156",72,239,242,"13_4_Full.JPG","29_miam-0018-5-od.BMP","nina",1
"1157",73,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",1
"1158",74,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",1
"1159",75,231,233,"69_ohsu-0063-3-OS-posterior.bmp","1_24-second-OS-temporal.bmp","nina",-1
"1160",76,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",1
"1161",77,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1162",78,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",1
"1163",79,222,240,"81_ohsu-0063-2-OD-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",-1
"1164",80,225,243,"57_ohsu-0021-cl-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",1
"1165",81,240,241,"5_ohsu-0054-5-os.bmp","61_miam--0027-2-od.BMP","nina",1
"1166",82,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","nina",-1
"1167",83,238,235,"73_ohsu-0031-cc-3rd-OS-posterior.bmp","37_miam-0018-4-os.BMP","nina",-1
"1168",84,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1169",85,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","nina",-1
"1170",86,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",1
"1171",87,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","nina",-1
"1172",88,230,232,"77_ohsu-0030-ks-3rd-OS-posterior.bmp","53_ohsu-0041-am-1st-OD-posterior.bmp","nina",-1
"1173",89,245,237,"45_ohsu-0001-6-os-posterior2.bmp","9_miam-0014-3-os.BMP","nina",1
"1174",90,242,242,"29_miam-0018-5-od.BMP","29_miam-0018-5-od.BMP","nina",1
"1175",91,227,243,"89_ohsu-0029-ps-2nd-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1176",92,229,237,"41_beau-0061-4-OS-posterior.bmp","9_miam-0014-3-os.BMP","nina",-1
"1177",93,237,245,"9_miam-0014-3-os.BMP","45_ohsu-0001-6-os-posterior2.bmp","nina",1
"1178",94,233,242,"1_24-second-OS-temporal.bmp","29_miam-0018-5-od.BMP","nina",1
"1179",95,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",-1
"1180",96,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",-1
"1181",97,236,243,"17_ohsu-0049-nv-14-OS-posterior2.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",1
"1182",98,234,243,"93_ohsu-0072-2-OD-posterior.bmp","97_ohsu-0011-mb-1st-OD-posterior.bmp","nina",-1
"1183",99,221,239,"49_ohsu-0020-gl-5th-OD-posterior.bmp","13_4_Full.JPG","nina",-1
"1184",100,223,240,"25_corn-0018-3-od-posterior.bmp","5_ohsu-0054-5-os.bmp","nina",1
