task_id,image0,image1,winner,user,date,icl
3629,122,186,-1,paul,Thu Apr 30 2015 20:43:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
363,121,185,1,paul,Wed Apr 29 2015 08:56:02 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3630,199,133,1,paul,Thu Apr 30 2015 20:43:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
3631,156,191,-1,paul,Thu Apr 30 2015 20:43:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
3632,127,156,1,paul,Thu Apr 30 2015 20:43:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
3633,206,178,1,paul,Thu Apr 30 2015 20:43:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
3634,132,167,1,paul,Thu Apr 30 2015 20:44:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
3635,192,168,-1,paul,Thu Apr 30 2015 20:44:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
3636,161,166,1,paul,Thu Apr 30 2015 20:44:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
3637,148,181,-1,paul,Thu Apr 30 2015 20:44:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
3638,153,209,1,paul,Thu Apr 30 2015 20:44:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
3639,146,148,-1,paul,Thu Apr 30 2015 20:44:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
364,122,211,-1,paul,Wed Apr 29 2015 08:56:15 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3640,169,127,-1,paul,Thu Apr 30 2015 20:44:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
3641,151,176,-1,paul,Thu Apr 30 2015 20:44:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
3642,170,193,-1,paul,Thu Apr 30 2015 20:44:17 GMT-0400 (EDT),ICL_third_set_hundred_r2
3643,182,195,1,paul,Thu Apr 30 2015 20:44:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
3644,197,178,-1,paul,Thu Apr 30 2015 20:44:20 GMT-0400 (EDT),ICL_third_set_hundred_r2
3645,136,141,-1,paul,Thu Apr 30 2015 20:44:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
3646,157,191,-1,paul,Thu Apr 30 2015 20:44:23 GMT-0400 (EDT),ICL_third_set_hundred_r2
3647,142,167,1,paul,Thu Apr 30 2015 20:44:25 GMT-0400 (EDT),ICL_third_set_hundred_r2
3648,141,211,1,paul,Thu Apr 30 2015 20:44:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
3649,146,154,-1,paul,Thu Apr 30 2015 20:44:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
365,188,213,-1,paul,Wed Apr 29 2015 08:56:18 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3650,170,164,-1,paul,Thu Apr 30 2015 20:44:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
3651,164,207,-1,paul,Thu Apr 30 2015 20:44:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
3652,218,122,1,paul,Thu Apr 30 2015 20:44:37 GMT-0400 (EDT),ICL_third_set_hundred_r2
3653,165,177,1,paul,Thu Apr 30 2015 20:44:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
3654,162,205,1,paul,Thu Apr 30 2015 20:44:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
3655,138,157,-1,paul,Thu Apr 30 2015 20:44:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
3656,183,188,1,paul,Thu Apr 30 2015 20:44:44 GMT-0400 (EDT),ICL_third_set_hundred_r2
3657,127,137,1,paul,Thu Apr 30 2015 20:44:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
3658,129,173,1,paul,Thu Apr 30 2015 20:44:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
3659,155,189,1,paul,Thu Apr 30 2015 20:53:37 GMT-0400 (EDT),ICL_third_set_hundred_r2
366,159,168,1,paul,Wed Apr 29 2015 08:56:21 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3660,136,129,-1,paul,Thu Apr 30 2015 20:53:39 GMT-0400 (EDT),ICL_third_set_hundred_r2
3661,135,142,-1,paul,Thu Apr 30 2015 20:53:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
3662,150,125,-1,paul,Thu Apr 30 2015 20:53:45 GMT-0400 (EDT),ICL_third_set_hundred_r2
3663,192,139,-1,paul,Thu Apr 30 2015 20:53:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
3664,129,130,-1,paul,Thu Apr 30 2015 20:53:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
3665,129,198,1,paul,Thu Apr 30 2015 20:53:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
3666,215,194,-1,paul,Thu Apr 30 2015 20:53:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
3667,125,150,1,paul,Thu Apr 30 2015 20:53:55 GMT-0400 (EDT),ICL_third_set_hundred_r2
3668,136,207,-1,paul,Thu Apr 30 2015 20:53:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
3669,200,217,1,paul,Thu Apr 30 2015 20:53:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
367,141,145,1,paul,Wed Apr 29 2015 08:56:24 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3670,171,190,-1,paul,Thu Apr 30 2015 20:54:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
3671,171,174,-1,paul,Thu Apr 30 2015 20:54:47 GMT-0400 (EDT),ICL_third_set_hundred_r2
3672,205,190,1,paul,Thu Apr 30 2015 20:54:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
3673,171,205,1,paul,Thu Apr 30 2015 20:54:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
3674,217,161,1,paul,Thu Apr 30 2015 20:54:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
3675,162,171,1,paul,Thu Apr 30 2015 20:54:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
3676,156,212,-1,paul,Thu Apr 30 2015 20:54:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
3677,124,202,1,paul,Thu Apr 30 2015 20:55:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
3678,169,199,-1,paul,Thu Apr 30 2015 20:55:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
3679,134,200,-1,paul,Thu Apr 30 2015 20:55:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
368,140,188,1,paul,Wed Apr 29 2015 08:56:27 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3680,144,219,1,paul,Thu Apr 30 2015 20:55:08 GMT-0400 (EDT),ICL_third_set_hundred_r2
3681,183,189,1,paul,Thu Apr 30 2015 20:55:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
3682,202,130,-1,paul,Thu Apr 30 2015 20:55:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
3683,134,142,-1,paul,Thu Apr 30 2015 20:55:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
3684,166,182,-1,paul,Thu Apr 30 2015 20:55:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
3685,159,185,1,paul,Thu Apr 30 2015 20:55:16 GMT-0400 (EDT),ICL_third_set_hundred_r2
3686,127,131,1,paul,Thu Apr 30 2015 20:55:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
3687,121,175,1,paul,Thu Apr 30 2015 20:55:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
3688,195,189,1,paul,Thu Apr 30 2015 20:55:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
3689,149,170,1,paul,Thu Apr 30 2015 20:55:23 GMT-0400 (EDT),ICL_third_set_hundred_r2
369,155,165,-1,paul,Wed Apr 29 2015 08:56:29 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3690,149,151,1,paul,Thu Apr 30 2015 20:55:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
3691,137,208,1,paul,Thu Apr 30 2015 20:55:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
3692,139,181,-1,paul,Thu Apr 30 2015 20:55:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
3693,138,213,1,paul,Thu Apr 30 2015 20:55:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
3694,146,195,-1,paul,Thu Apr 30 2015 20:55:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
3695,203,216,-1,paul,Thu Apr 30 2015 20:55:35 GMT-0400 (EDT),ICL_third_set_hundred_r2
3696,135,196,-1,paul,Thu Apr 30 2015 20:55:51 GMT-0400 (EDT),ICL_third_set_hundred_r2
3697,123,206,-1,paul,Thu Apr 30 2015 20:55:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
3698,167,192,1,paul,Thu Apr 30 2015 20:55:55 GMT-0400 (EDT),ICL_third_set_hundred_r2
3699,171,175,-1,paul,Thu Apr 30 2015 20:55:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
37,125,188,1,paul,Wed Apr 29 2015 08:20:40 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
370,141,169,1,paul,Wed Apr 29 2015 08:56:31 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3700,125,146,1,paul,Thu Apr 30 2015 20:55:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
3701,187,129,1,paul,Thu Apr 30 2015 20:56:01 GMT-0400 (EDT),ICL_third_set_hundred_r2
3702,185,209,-1,paul,Thu Apr 30 2015 20:56:03 GMT-0400 (EDT),ICL_third_set_hundred_r2
3703,153,162,1,paul,Thu Apr 30 2015 20:56:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
3704,183,217,-1,paul,Thu Apr 30 2015 20:56:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
3705,211,220,1,paul,Thu Apr 30 2015 20:56:08 GMT-0400 (EDT),ICL_third_set_hundred_r2
3706,128,170,-1,paul,Thu Apr 30 2015 20:56:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
3707,151,217,-1,paul,Thu Apr 30 2015 20:56:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
3708,157,187,-1,paul,Thu Apr 30 2015 20:56:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
3709,132,130,-1,paul,Thu Apr 30 2015 20:56:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
371,142,172,1,paul,Wed Apr 29 2015 08:56:33 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3710,154,163,-1,paul,Thu Apr 30 2015 20:56:16 GMT-0400 (EDT),ICL_third_set_hundred_r2
3711,174,192,1,paul,Thu Apr 30 2015 20:57:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
3712,140,171,1,paul,Thu Apr 30 2015 20:57:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
3713,213,171,-1,paul,Thu Apr 30 2015 20:57:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
3714,149,178,1,paul,Thu Apr 30 2015 20:57:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
3715,178,184,-1,paul,Thu Apr 30 2015 20:57:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
3716,208,169,1,paul,Thu Apr 30 2015 20:57:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
3717,179,185,-1,paul,Thu Apr 30 2015 20:57:35 GMT-0400 (EDT),ICL_third_set_hundred_r2
3718,131,144,-1,paul,Thu Apr 30 2015 20:57:37 GMT-0400 (EDT),ICL_third_set_hundred_r2
3719,133,177,-1,paul,Thu Apr 30 2015 20:57:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
372,218,220,1,paul,Wed Apr 29 2015 08:56:36 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3720,125,136,1,paul,Thu Apr 30 2015 20:57:41 GMT-0400 (EDT),ICL_third_set_hundred_r2
3721,206,218,-1,paul,Thu Apr 30 2015 20:57:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
3722,139,190,-1,paul,Thu Apr 30 2015 20:57:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
3723,164,204,1,paul,Thu Apr 30 2015 20:57:50 GMT-0400 (EDT),ICL_third_set_hundred_r2
3724,196,220,-1,paul,Thu Apr 30 2015 20:57:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
3725,217,192,1,paul,Thu Apr 30 2015 20:57:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
3726,153,190,1,paul,Thu Apr 30 2015 20:57:55 GMT-0400 (EDT),ICL_third_set_hundred_r2
3727,150,155,1,paul,Thu Apr 30 2015 20:57:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
3728,193,167,1,paul,Thu Apr 30 2015 20:57:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
3729,193,215,1,paul,Thu Apr 30 2015 20:58:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
373,153,175,1,paul,Wed Apr 29 2015 08:56:38 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3730,188,210,-1,paul,Thu Apr 30 2015 20:58:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
3731,189,199,-1,paul,Thu Apr 30 2015 20:58:03 GMT-0400 (EDT),ICL_third_set_hundred_r2
3732,138,171,1,paul,Thu Apr 30 2015 20:58:07 GMT-0400 (EDT),ICL_third_set_hundred_r2
3733,192,217,-1,paul,Thu Apr 30 2015 20:58:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
3734,179,205,1,paul,Thu Apr 30 2015 20:58:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
3735,176,155,-1,paul,Thu Apr 30 2015 20:58:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
3736,202,128,1,paul,Thu Apr 30 2015 20:58:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
3737,175,194,1,paul,Thu Apr 30 2015 20:58:16 GMT-0400 (EDT),ICL_third_set_hundred_r2
3738,162,197,1,paul,Thu Apr 30 2015 20:58:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
3739,134,174,1,paul,Thu Apr 30 2015 20:58:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
374,142,165,1,paul,Wed Apr 29 2015 08:56:43 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3740,134,195,1,paul,Thu Apr 30 2015 20:58:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
3741,135,152,-1,paul,Thu Apr 30 2015 20:58:23 GMT-0400 (EDT),ICL_third_set_hundred_r2
3742,131,187,-1,paul,Thu Apr 30 2015 20:58:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
3743,189,208,-1,paul,Thu Apr 30 2015 20:58:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
3744,166,187,-1,paul,Thu Apr 30 2015 20:58:27 GMT-0400 (EDT),ICL_third_set_hundred_r2
3745,142,162,1,paul,Thu Apr 30 2015 20:58:29 GMT-0400 (EDT),ICL_third_set_hundred_r2
3746,197,219,-1,paul,Thu Apr 30 2015 20:58:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
3747,161,219,1,paul,Thu Apr 30 2015 20:58:33 GMT-0400 (EDT),ICL_third_set_hundred_r2
3748,164,211,-1,paul,Thu Apr 30 2015 20:58:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
3749,158,169,1,paul,Thu Apr 30 2015 20:58:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
375,151,178,-1,paul,Wed Apr 29 2015 08:56:46 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3750,148,178,1,paul,Thu Apr 30 2015 20:58:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
3751,197,155,-1,paul,Thu Apr 30 2015 20:58:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
3752,168,192,1,paul,Thu Apr 30 2015 20:58:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
3753,128,129,-1,paul,Thu Apr 30 2015 20:58:43 GMT-0400 (EDT),ICL_third_set_hundred_r2
3754,181,188,1,paul,Thu Apr 30 2015 20:58:45 GMT-0400 (EDT),ICL_third_set_hundred_r2
3755,159,215,1,paul,Thu Apr 30 2015 20:58:47 GMT-0400 (EDT),ICL_third_set_hundred_r2
3756,183,193,-1,paul,Thu Apr 30 2015 20:58:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
3757,145,157,1,paul,Thu Apr 30 2015 20:58:51 GMT-0400 (EDT),ICL_third_set_hundred_r2
3758,213,163,-1,paul,Thu Apr 30 2015 20:58:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
3759,169,195,1,paul,Thu Apr 30 2015 20:58:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
376,144,188,1,paul,Wed Apr 29 2015 08:56:48 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3760,172,215,1,paul,Thu Apr 30 2015 20:58:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
3761,212,214,-1,paul,Thu Apr 30 2015 20:59:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
3762,155,177,-1,paul,Thu Apr 30 2015 20:59:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
3763,165,205,1,paul,Thu Apr 30 2015 20:59:04 GMT-0400 (EDT),ICL_third_set_hundred_r2
3764,212,218,-1,paul,Thu Apr 30 2015 20:59:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
3765,158,173,1,paul,Thu Apr 30 2015 20:59:27 GMT-0400 (EDT),ICL_third_set_hundred_r2
3766,173,211,-1,paul,Thu Apr 30 2015 20:59:29 GMT-0400 (EDT),ICL_third_set_hundred_r2
3767,194,181,-1,paul,Thu Apr 30 2015 20:59:32 GMT-0400 (EDT),ICL_third_set_hundred_r2
3768,183,143,-1,paul,Thu Apr 30 2015 20:59:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
3769,121,191,-1,paul,Thu Apr 30 2015 20:59:35 GMT-0400 (EDT),ICL_third_set_hundred_r2
377,125,197,1,paul,Wed Apr 29 2015 08:56:51 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3770,142,211,1,paul,Thu Apr 30 2015 20:59:37 GMT-0400 (EDT),ICL_third_set_hundred_r2
3771,145,202,1,paul,Thu Apr 30 2015 20:59:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
3772,136,215,-1,paul,Thu Apr 30 2015 20:59:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
3773,163,200,-1,paul,Thu Apr 30 2015 20:59:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
3774,126,138,1,paul,Thu Apr 30 2015 20:59:44 GMT-0400 (EDT),ICL_third_set_hundred_r2
3775,161,218,-1,paul,Thu Apr 30 2015 20:59:45 GMT-0400 (EDT),ICL_third_set_hundred_r2
3776,171,178,1,paul,Thu Apr 30 2015 20:59:47 GMT-0400 (EDT),ICL_third_set_hundred_r2
3777,145,131,1,paul,Thu Apr 30 2015 20:59:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
3778,159,170,1,paul,Thu Apr 30 2015 20:59:50 GMT-0400 (EDT),ICL_third_set_hundred_r2
3779,180,190,1,paul,Thu Apr 30 2015 20:59:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
378,197,203,-1,paul,Wed Apr 29 2015 08:57:07 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3780,157,199,-1,paul,Thu Apr 30 2015 20:59:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
3781,183,219,1,paul,Thu Apr 30 2015 20:59:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
3782,220,192,1,paul,Thu Apr 30 2015 20:59:57 GMT-0400 (EDT),ICL_third_set_hundred_r2
3783,146,163,-1,paul,Thu Apr 30 2015 20:59:59 GMT-0400 (EDT),ICL_third_set_hundred_r2
3784,211,216,-1,paul,Thu Apr 30 2015 21:00:00 GMT-0400 (EDT),ICL_third_set_hundred_r2
3785,220,131,1,paul,Thu Apr 30 2015 21:00:02 GMT-0400 (EDT),ICL_third_set_hundred_r2
3786,153,159,1,paul,Thu Apr 30 2015 21:00:03 GMT-0400 (EDT),ICL_third_set_hundred_r2
3787,175,182,-1,paul,Thu Apr 30 2015 21:00:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
3788,130,156,1,paul,Thu Apr 30 2015 21:00:06 GMT-0400 (EDT),ICL_third_set_hundred_r2
3789,125,212,-1,paul,Thu Apr 30 2015 21:00:09 GMT-0400 (EDT),ICL_third_set_hundred_r2
379,198,160,-1,paul,Wed Apr 29 2015 08:57:10 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3790,135,191,-1,paul,Thu Apr 30 2015 21:00:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
3791,153,188,1,paul,Thu Apr 30 2015 21:00:11 GMT-0400 (EDT),ICL_third_set_hundred_r2
3792,152,167,-1,paul,Thu Apr 30 2015 21:00:13 GMT-0400 (EDT),ICL_third_set_hundred_r2
3793,188,205,-1,paul,Thu Apr 30 2015 21:00:15 GMT-0400 (EDT),ICL_third_set_hundred_r2
3794,129,160,1,paul,Thu Apr 30 2015 21:00:18 GMT-0400 (EDT),ICL_third_set_hundred_r2
3795,153,185,1,paul,Thu Apr 30 2015 21:00:19 GMT-0400 (EDT),ICL_third_set_hundred_r2
3796,197,190,-1,paul,Thu Apr 30 2015 21:00:21 GMT-0400 (EDT),ICL_third_set_hundred_r2
3797,136,203,-1,paul,Thu Apr 30 2015 21:00:22 GMT-0400 (EDT),ICL_third_set_hundred_r2
3798,191,219,1,paul,Thu Apr 30 2015 21:00:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
3799,198,213,-1,paul,Thu Apr 30 2015 21:00:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
38,128,204,-1,paul,Wed Apr 29 2015 08:20:43 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
380,197,206,-1,paul,Wed Apr 29 2015 08:57:47 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3800,176,187,-1,paul,Thu Apr 30 2015 21:00:27 GMT-0400 (EDT),ICL_third_set_hundred_r2
3801,191,166,1,paul,Thu Apr 30 2015 21:00:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
3802,192,174,-1,paul,Thu Apr 30 2015 21:00:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
3803,187,213,1,paul,Thu Apr 30 2015 21:00:32 GMT-0400 (EDT),ICL_third_set_hundred_r2
3804,132,158,1,paul,Thu Apr 30 2015 21:00:35 GMT-0400 (EDT),ICL_third_set_hundred_r2
3805,147,199,-1,paul,Thu Apr 30 2015 21:00:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
3806,139,145,-1,paul,Thu Apr 30 2015 21:00:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
3807,136,194,-1,paul,Thu Apr 30 2015 21:00:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
3808,186,213,1,paul,Thu Apr 30 2015 21:00:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
3809,160,182,-1,paul,Thu Apr 30 2015 21:00:43 GMT-0400 (EDT),ICL_third_set_hundred_r2
381,160,189,1,paul,Wed Apr 29 2015 08:57:50 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3810,127,136,1,paul,Thu Apr 30 2015 21:00:45 GMT-0400 (EDT),ICL_third_set_hundred_r2
3811,166,216,-1,paul,Thu Apr 30 2015 21:00:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
3812,163,195,1,paul,Thu Apr 30 2015 21:00:48 GMT-0400 (EDT),ICL_third_set_hundred_r2
3813,186,207,1,paul,Thu Apr 30 2015 21:00:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
3814,142,161,1,paul,Thu Apr 30 2015 21:00:51 GMT-0400 (EDT),ICL_third_set_hundred_r2
3815,131,162,-1,paul,Thu Apr 30 2015 21:00:53 GMT-0400 (EDT),ICL_third_set_hundred_r2
3816,197,200,-1,paul,Thu Apr 30 2015 21:00:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
3817,126,142,-1,paul,Thu Apr 30 2015 21:00:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
3818,130,209,1,paul,Thu Apr 30 2015 21:00:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
3819,134,206,-1,paul,Thu Apr 30 2015 21:01:01 GMT-0400 (EDT),ICL_third_set_hundred_r2
382,169,207,-1,paul,Wed Apr 29 2015 08:58:04 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3820,131,204,1,paul,Thu Apr 30 2015 21:01:03 GMT-0400 (EDT),ICL_third_set_hundred_r2
3821,177,178,1,paul,Thu Apr 30 2015 21:01:05 GMT-0400 (EDT),ICL_third_set_hundred_r2
3822,166,170,-1,paul,Thu Apr 30 2015 21:01:08 GMT-0400 (EDT),ICL_third_set_hundred_r2
3823,121,176,1,paul,Thu Apr 30 2015 21:01:10 GMT-0400 (EDT),ICL_third_set_hundred_r2
3824,160,173,-1,paul,Thu Apr 30 2015 21:01:12 GMT-0400 (EDT),ICL_third_set_hundred_r2
3825,189,213,-1,paul,Thu Apr 30 2015 21:01:14 GMT-0400 (EDT),ICL_third_set_hundred_r2
3826,134,192,1,paul,Thu Apr 30 2015 21:01:24 GMT-0400 (EDT),ICL_third_set_hundred_r2
3827,154,184,-1,paul,Thu Apr 30 2015 21:01:26 GMT-0400 (EDT),ICL_third_set_hundred_r2
3828,165,212,1,paul,Thu Apr 30 2015 21:01:28 GMT-0400 (EDT),ICL_third_set_hundred_r2
3829,140,211,-1,paul,Thu Apr 30 2015 21:01:30 GMT-0400 (EDT),ICL_third_set_hundred_r2
383,178,180,-1,paul,Wed Apr 29 2015 08:58:06 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3830,163,171,1,paul,Thu Apr 30 2015 21:01:31 GMT-0400 (EDT),ICL_third_set_hundred_r2
3831,146,194,-1,paul,Thu Apr 30 2015 21:01:34 GMT-0400 (EDT),ICL_third_set_hundred_r2
3832,123,151,1,paul,Thu Apr 30 2015 21:01:36 GMT-0400 (EDT),ICL_third_set_hundred_r2
3833,141,216,-1,paul,Thu Apr 30 2015 21:01:38 GMT-0400 (EDT),ICL_third_set_hundred_r2
3834,141,163,1,paul,Thu Apr 30 2015 21:01:40 GMT-0400 (EDT),ICL_third_set_hundred_r2
3835,143,215,1,paul,Thu Apr 30 2015 21:01:42 GMT-0400 (EDT),ICL_third_set_hundred_r2
3836,182,188,1,paul,Thu Apr 30 2015 21:01:43 GMT-0400 (EDT),ICL_third_set_hundred_r2
3837,183,208,1,paul,Thu Apr 30 2015 21:01:46 GMT-0400 (EDT),ICL_third_set_hundred_r2
3838,133,212,-1,paul,Thu Apr 30 2015 21:01:47 GMT-0400 (EDT),ICL_third_set_hundred_r2
3839,211,217,1,paul,Thu Apr 30 2015 21:01:49 GMT-0400 (EDT),ICL_third_set_hundred_r2
384,214,203,1,paul,Wed Apr 29 2015 08:58:09 GMT-0400 (Eastern Daylight Time),ICL_third_set_hundred_r2
3840,142,156,1,paul,Thu Apr 30 2015 21:01:51 GMT-0400 (EDT),ICL_third_set_hundred_r2
3841,187,188,1,paul,Thu Apr 30 2015 21:01:52 GMT-0400 (EDT),ICL_third_set_hundred_r2
3842,137,186,-1,paul,Thu Apr 30 2015 21:01:54 GMT-0400 (EDT),ICL_third_set_hundred_r2
3843,153,181,-1,paul,Thu Apr 30 2015 21:01:56 GMT-0400 (EDT),ICL_third_set_hundred_r2
3844,147,203,-1,paul,Thu Apr 30 2015 21:01:58 GMT-0400 (EDT),ICL_third_set_hundred_r2
